,model,title,subtitle,link,price,seller,year,body,mileage,engine,transmission,fuel,BHP,owners,distance
3158,Volvo XC40,Volvo XC40,T4 AWD R-Design Pro Auto (Convenience Pack) 2.0 5dr,https://www.autotrader.co.uk/car-details/202305036968947,32500,4.8 (1504 reviews) york (22 miles),2020,SUV,28812.0,2.0L,Automatic,Petrol,188.0,,22
4058,Volvo XC40,Volvo XC40,B3 (P) Plus Dark Auto 2.0 5dr,https://www.autotrader.co.uk/car-details/202302244584124,37250,4.8 (1504 reviews) york (22 miles),2023,SUV,2177.0,2.0L,Automatic,Petrol Hybrid,161.0,,22
4067,Volvo XC40,Volvo XC40,B4 (P) Ultimate Dark Auto 2.0 5dr,https://www.autotrader.co.uk/car-details/202303095072317,41500,4.8 (1504 reviews) york (22 miles),2023,SUV,3280.0,2.0L,Automatic,Petrol Hybrid,194.0,,22
4055,Volvo XC40,Volvo XC40,B3 (P) Plus Dark Auto 2.0 5dr,https://www.autotrader.co.uk/car-details/202303155277837,36850,4.8 (1504 reviews) york (22 miles),2023,SUV,2277.0,2.0L,Automatic,Petrol Hybrid,161.0,,22
1043,Hyundai Ioniq,Hyundai Ioniq,38.3kWh Premium Auto 5dr,https://www.autotrader.co.uk/car-details/202303175334557,16450,5.0 (4 reviews) york (22 miles),2020,Hatchback,21866.0,,Automatic,Electric,,,22
3466,Volvo XC40,Volvo XC40,"B4 (P) AWD R-Design Pro Auto (Driver Assist, Climate & Versatility Packs) 2.0 5dr",https://www.autotrader.co.uk/car-details/202305107219925,37995,4.8 (1504 reviews) york (22 miles),2021,SUV,18997.0,2.0L,Automatic,Petrol Hybrid,194.0,,22
4030,Volvo XC40,Volvo XC40,B4 (P) Ultimate Dark Auto 2.0 5dr,https://www.autotrader.co.uk/car-details/202305117260362,42250,4.8 (1504 reviews) york (22 miles),2023,SUV,677.0,2.0L,Automatic,Petrol Hybrid,194.0,,22
1829,Honda Civic,Honda Civic,2.0 eHEV Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202209290236495,34903,4.9 (32 reviews) york (22 miles),2022,Hatchback,5789.0,2.0L,Automatic,Petrol Hybrid,,,22
4079,Volvo XC40,Volvo XC40,B4 (P) Ultimate Dark Auto 2.0 5dr,https://www.autotrader.co.uk/car-details/202305117241225,41750,4.8 (1504 reviews) york (22 miles),2023,SUV,2277.0,2.0L,Automatic,Petrol Hybrid,194.0,,22
4080,Volvo XC40,Volvo XC40,B4 (P) Ultimate Dark Auto 2.0 5dr,https://www.autotrader.co.uk/car-details/202303295759209,41750,4.8 (1504 reviews) york (22 miles),2023,SUV,2077.0,2.0L,Automatic,Petrol Hybrid,194.0,,22
3003,Volvo XC40,Volvo XC40,T5 PHEV Inscription Pro Auto (Intellisafe Pack) 1.5 5dr,https://www.autotrader.co.uk/car-details/202304216514085,28350,4.8 (1504 reviews) york (22 miles),2020,SUV,65850.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,22
4037,Volvo XC40,Volvo XC40,B3 (P) Plus Dark Auto 2.0 5dr,https://www.autotrader.co.uk/car-details/202303155277838,37250,4.8 (1504 reviews) york (22 miles),2023,SUV,1117.0,2.0L,Automatic,Petrol Hybrid,161.0,,22
4033,Volvo XC40,Volvo XC40,B3 (P) Plus Dark Auto 2.0 5dr,https://www.autotrader.co.uk/car-details/202303155277838,37250,4.8 (1504 reviews) york (22 miles),2023,SUV,1117.0,2.0L,Automatic,Petrol Hybrid,161.0,,22
1663,Honda Civic,Honda Civic,1.6 i-DTEC SR 5dr,https://www.autotrader.co.uk/car-details/202304266675489,14998,4.8 (6000 reviews) Collect from Barnsley (23 miles),2020,Hatchback,57669.0,1.6L,Manual,Diesel,,,23
1268,Hyundai Ioniq,Hyundai Ioniq,100kW Premium 38kWh Auto 5dr,https://www.autotrader.co.uk/car-details/202305046977568,15777,4.8 (6000 reviews) Collect from Barnsley (23 miles),2021,Hatchback,17697.0,,Automatic,Electric,,,23
181,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid Icon Tech CVT 5dr,https://www.autotrader.co.uk/car-details/202304286761588,20798,4.8 (6000 reviews) Collect from Barnsley (23 miles),2020,Estate,38223.0,1.8L,Automatic,Petrol Hybrid,,,23
1279,Hyundai Ioniq,Hyundai Ioniq,100kW Premium 38kWh Auto 5dr,https://www.autotrader.co.uk/car-details/202303295727505,16998,4.8 (6000 reviews) Collect from Barnsley (23 miles),2021,Hatchback,16190.0,,Automatic,Electric,,,23
154,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid Excel CVT 5dr,https://www.autotrader.co.uk/car-details/202303155248221,19998,4.8 (6000 reviews) Collect from Barnsley (23 miles),2020,Hatchback,39219.0,1.8L,Automatic,Petrol Hybrid,,,23
117,Toyota Corolla,Toyota Corolla,2.0 VVT-i Hybrid Excel CVT [Panoramic Roof] 5dr,https://www.autotrader.co.uk/car-details/202303215448295,23998,4.8 (6000 reviews) Collect from Barnsley (23 miles),2020,Estate,28626.0,2.0L,Automatic,Petrol Hybrid,,,23
1773,Honda Civic,Honda Civic,1.5 VTEC Turbo Sport 5dr,https://www.autotrader.co.uk/car-details/202305036933615,21998,4.8 (6000 reviews) Collect from Barnsley (23 miles),2021,Hatchback,6016.0,1.5L,Manual,Petrol,,,23
2984,Volvo XC40,Volvo Xc40,1.5 T3 [163] Inscription Pro 5dr,https://www.autotrader.co.uk/car-details/202303305771689,30010,4.8 (37 reviews) york (24 miles),2020,SUV,4447.0,1.5L,Manual,Petrol,161.0,,24
1650,Hyundai Ioniq 5,Hyundai IONIQ 5,77kWh Namsan Edition Auto 5dr,https://www.autotrader.co.uk/car-details/202304216532208,52499,4.6 (373 reviews) colne (24 miles),2023,Hatchback,1865.0,,Automatic,Electric,,,24
4760,Volkswagen ID.5,Volkswagen ID.5,Pro Performance 77kWh Max Auto 5dr,https://www.autotrader.co.uk/car-details/202212102427460,51000,5.0 (3 reviews) york (24 miles),2022,SUV,3744.0,,Automatic,Electric,,,24
731,Toyota Corolla,Toyota Corolla,Hatch 1.8 VVT-i (122bhp) Icon Hybrid CVT 5dr,https://www.autotrader.co.uk/car-details/202304045955350,21590,4.7 (693 reviews) york (24 miles),2021,Hatchback,10085.0,1.8L,Automatic,Petrol Hybrid,,,24
1769,Honda Civic,Honda Civic,1.0 VTEC Turbo SE Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202305047000027,16999,4.2 (19 reviews) doncaster (24 miles),2021,Hatchback,4116.0,1.0L,Manual,Petrol,,,24
591,Toyota Corolla,Toyota Corolla Hatchback,2.0 VVT-i Hybrid GR Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202304055988053,25015,4.7 (693 reviews) york (24 miles),2021,Hatchback,13667.0,2.0L,Automatic,Petrol Hybrid,,,24
4844,Volkswagen ID.5,Volkswagen ID.5,Pro Performance 77kWh Max Auto 5dr,https://www.autotrader.co.uk/car-details/202212102427460,51000,5.0 (3 reviews) york (24 miles),2022,SUV,3744.0,,Automatic,Electric,,,24
652,Toyota Corolla,Toyota Corolla,Hatch 1.8 VVT-i (122bhp) Icon Hybrid CVT 5dr,https://www.autotrader.co.uk/car-details/202305036940011,17990,4.7 (693 reviews) york (24 miles),2021,Hatchback,56486.0,1.8L,Automatic,Petrol Hybrid,,,24
643,Toyota Corolla,Toyota Corolla,2.0 VVT-h GR SPORT CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202304055999324,23986,4.6 (313 reviews) york (24 miles),2021,Hatchback,14457.0,2.0L,Automatic,Petrol Hybrid,,,24
646,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid Icon 5dr CVT,https://www.autotrader.co.uk/car-details/202304246617412,19360,4.2 (188 reviews) york (24 miles),2021,Hatchback,20869.0,1.8L,Automatic,Petrol Hybrid,,,24
115,Toyota Corolla,Toyota Corolla,2.0 GR SPORT 5d 181 BHP,https://www.autotrader.co.uk/car-details/202209149745779,25000,5.0 (90 reviews) kelbrook (24 miles),2020,Hatchback,9509.0,2.0L,Automatic,Petrol Hybrid,181.0,2.0,24
801,Toyota Corolla,Toyota Corolla Hatchback,1.8 VVT-i Hybrid Icon 5dr CVT,https://www.autotrader.co.uk/car-details/202303135196210,21990,4.7 (693 reviews) york (24 miles),2022,Hatchback,14327.0,1.8L,Automatic,Petrol Hybrid,,,24
560,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid Design 5dr CVT,https://www.autotrader.co.uk/car-details/202305107222605,22550,4.2 (188 reviews) york (24 miles),2021,Estate,25781.0,1.8L,Automatic,Petrol Hybrid,,,24
1556,Hyundai Ioniq 5,Hyundai IONIQ 5,77kWh Ultimate Auto 5dr,https://www.autotrader.co.uk/car-details/202304216531143,43499,4.6 (373 reviews) colne (24 miles),2022,Hatchback,9192.0,,Automatic,Electric,,,24
705,Toyota Corolla,Toyota Corolla Hatchback,2.0 VVT-i Hybrid GR Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202303145212308,24590,4.7 (693 reviews) york (24 miles),2021,Hatchback,14721.0,2.0L,Automatic,Petrol Hybrid,,,24
2561,Kia Niro,KIA Niro,64kWh 2 Auto 5dr,https://www.autotrader.co.uk/car-details/202302234553005,26995,4.8 (977 reviews) york (25 miles),2022,SUV,6997.0,,Automatic,Electric,,,25
2622,Kia Niro,KIA Niro,64kWh 2 Auto 5dr,https://www.autotrader.co.uk/car-details/202302274678127,26495,4.8 (977 reviews) york (25 miles),2022,SUV,11179.0,,Automatic,Electric,,,25
2624,Kia Niro,KIA Niro,64kWh 2 Auto 5dr,https://www.autotrader.co.uk/car-details/202302244602173,26495,4.8 (977 reviews) york (25 miles),2022,SUV,9914.0,,Automatic,Electric,,,25
2518,Kia Niro,KIA Niro,64kWh 2 Auto 5dr,https://www.autotrader.co.uk/car-details/202303285710800,26495,4.8 (977 reviews) york (25 miles),2022,SUV,11077.0,,Automatic,Electric,,,25
2908,Kia EV6,KIA EV6,77.4kWh Air Auto 5dr,https://www.autotrader.co.uk/car-details/202304226554508,44995,4.8 (977 reviews) york (25 miles),2023,Hatchback,10.0,,Automatic,Electric,,,25
2762,Kia Niro,KIA Niro,1.6 GDi 11.1kWh 4 DCT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202304296824929,39995,4.8 (977 reviews) york (25 miles),2023,SUV,10.0,1.6L,Automatic,Petrol Plug-in Hybrid,,,25
667,Toyota Corolla,Toyota Corolla,1.8 VVT-i (122bhp) Design Hybrid CVT 5dr,https://www.autotrader.co.uk/car-details/202212162572680,22999,4.9 (337 reviews) colne (25 miles),2021,Hatchback,12975.0,1.8L,Automatic,Petrol Hybrid,,,25
2913,Kia EV6,KIA EV6,77.4kWh GT-Line Auto AWD 5dr,https://www.autotrader.co.uk/car-details/202303295739454,49995,4.8 (977 reviews) york (25 miles),2023,Hatchback,677.0,,Automatic,Electric,,,25
2637,Kia Niro,KIA Niro,64kWh 2 Auto 5dr,https://www.autotrader.co.uk/car-details/202303095074010,26395,4.8 (977 reviews) york (25 miles),2022,SUV,11643.0,,Automatic,Electric,,,25
209,Toyota Corolla,Toyota Corolla,DESIGN 2.0 5dr,https://www.autotrader.co.uk/car-details/202302063993202,22979,4.9 (337 reviews) colne (25 miles),2020,Hatchback,10540.0,2.0L,Automatic,Petrol Hybrid,,,25
2766,Kia Niro,KIA Niro,1.6h GDi 2 DCT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202305036948830,29795,4.8 (977 reviews) york (25 miles),2023,SUV,,1.6L,Automatic,Petrol Hybrid,,,25
2335,Kia Niro,KIA Niro,64kWh 4+ Auto 5dr,https://www.autotrader.co.uk/car-details/202303175347441,27995,4.8 (977 reviews) york (25 miles),2021,SUV,15362.0,,Automatic,Electric,,,25
2549,Kia Niro,KIA Niro,64kWh 2 Auto 5dr,https://www.autotrader.co.uk/car-details/202302234553052,26995,4.8 (977 reviews) york (25 miles),2022,SUV,4470.0,,Automatic,Electric,,,25
4511,Volkswagen ID.4,Volkswagen ID.4,Pro Performance 77kWh 1ST Edition Auto 5dr,https://www.autotrader.co.uk/car-details/202302244595099,28995,5.0 (382 reviews) selby (25 miles),2021,SUV,39000.0,,Automatic,Electric,,,25
2763,Kia Niro,KIA Niro,1.6h GDi 2 DCT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202305036948897,29795,4.8 (977 reviews) york (25 miles),2023,SUV,,1.6L,Automatic,Petrol Hybrid,,,25
272,Toyota Corolla,Toyota Corolla,2.0 VVT-i (181bhp) GR Sport Hybrid CVT 5dr,https://www.autotrader.co.uk/car-details/202303315832224,23430,4.9 (337 reviews) colne (25 miles),2020,Hatchback,26402.0,2.0L,Automatic,Petrol Hybrid,,,25
833,Toyota Corolla,Toyota Corolla Hatchback,2.0 VVT-i Hybrid GR Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202304015850827,28900,4.9 (337 reviews) colne (25 miles),2022,Hatchback,2794.0,2.0L,Automatic,Petrol Hybrid,,,25
241,Toyota Corolla,Toyota Corolla,Estate 1.8 VVT-i Icon Hybrid 5dr,https://www.autotrader.co.uk/car-details/202303215472995,23470,4.9 (337 reviews) colne (25 miles),2020,Estate,20478.0,1.8L,Automatic,Petrol Hybrid,,,25
1009,Hyundai Ioniq,Hyundai Ioniq,38.3kWh Premium SE Auto 5dr,https://www.autotrader.co.uk/car-details/202210261100691,18350,5.0 (238 reviews) york (26 miles),2020,Hatchback,15446.0,,Automatic,Electric,,,26
1257,Hyundai Ioniq,Hyundai Ioniq,1.6 h-GDi Premium SE DCT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202304256660181,18500,4.6 (482 reviews) nelson (27 miles),2021,Hatchback,71890.0,1.6L,Automatic,Petrol Hybrid,,,27
3755,Volvo XC40,Volvo XC40,1.5h T5 Twin Engine Recharge 10.7kWh Inscription Auto Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202304035916178,38450,5.0 (207 reviews) nelson (27 miles),2022,SUV,19900.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,27
1954,Kia Niro,KIA Niro,1.6 GDi PHEV 3 5dr DCT,https://www.autotrader.co.uk/car-details/202211081473979,24370,4.3 (227 reviews) burnley (27 miles),2020,SUV,17663.0,1.6L,Automatic,Petrol Plug-in Hybrid,,,27
3419,Volvo XC40,Volvo Xc40 Estate,2.0 B4P R DESIGN 5dr Auto,https://www.autotrader.co.uk/car-details/202304246612152,33000,4.6 (312 reviews) rochdale (27 miles),2021,SUV,6155.0,2.0L,Automatic,Petrol Hybrid,194.0,,27
4517,Volkswagen ID.4,Volkswagen Id4,1St Edition 5dr,https://www.autotrader.co.uk/car-details/202305117255866,32295,4.5 (38 reviews) doncaster (27 miles),2021,SUV,15111.0,,Automatic,Electric,,,27
991,Hyundai Ioniq,Hyundai Ioniq,38.3kWh Premium Auto 5dr,https://www.autotrader.co.uk/car-details/202305047013181,16200,4.6 (482 reviews) nelson (27 miles),2020,Hatchback,10600.0,,Automatic,Electric,,,27
2975,Volvo XC40,Volvo XC40,2.0 B4 R-DESIGN 5d 195 BHP APPLE CARPLAY+FULL VOLVO SH+TOWBAR,https://www.autotrader.co.uk/car-details/202208259135581,31990,4.8 (37 reviews) york (27 miles),2020,SUV,15000.0,2.0L,Automatic,Petrol Hybrid,194.0,2.0,27
1272,Hyundai Ioniq,Hyundai Ioniq,1.6 GDi (105ps) Premium SE Hybrid DCT 5Dr HB,https://www.autotrader.co.uk/car-details/202304186412216,23000,4.6 (312 reviews) rochdale (27 miles),2021,Hatchback,14112.0,1.6L,Automatic,Petrol Hybrid,,,27
3085,Volvo XC40,Volvo XC40,"T3 Momentum (Climate Pack,Lane depart alert,Navigation) 1.5 5dr",https://www.autotrader.co.uk/car-details/202305137325171,26295,4.6 (464 reviews) doncaster (28 miles),2020,SUV,15474.0,1.5L,Manual,Petrol,161.0,,28
578,Toyota Corolla,Toyota Corolla,2.0 VVT-i Hybrid GR Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202305057034472,25495,4.7 (215 reviews) doncaster (28 miles),2021,Hatchback,7885.0,2.0L,Automatic,Petrol Hybrid,,,28
3045,Volvo XC40,Volvo XC40,"T3 R-Design (Lane depart alert,Nav,Park assist) 1.5 5dr",https://www.autotrader.co.uk/car-details/202304266679718,28190,4.6 (464 reviews) doncaster (28 miles),2020,SUV,18486.0,1.5L,Manual,Petrol,161.0,,28
2831,Kia EV6,KIA EV6 ELECTRIC HATCHBACK,GT-LINE 5DR Automatic,https://www.autotrader.co.uk/car-details/202304086091924,44994,4.4 (5 reviews) rochdale (28 miles),2022,Hatchback,11504.0,,Automatic,Electric,226.0,,28
2650,Kia Niro,KIA E-Niro Electric Estate,2 5DR Automatic,https://www.autotrader.co.uk/car-details/202303095055503,26994,4.4 (5 reviews) rochdale (28 miles),2022,SUV,10496.0,,Automatic,Electric,201.0,,28
4237,Vauxhall Astra,Vauxhall Astra,1.5 Turbo D Business Edition Nav Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202304216517117,13695,4.9 (601 reviews) doncaster (28 miles),2020,Hatchback,21443.0,1.5L,Manual,Diesel,,,28
1000,Hyundai Ioniq,Hyundai Ioniq,100kW Premium SE 38kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202305036963457,17300,4.9 (164 reviews) doncaster (28 miles),2020,Hatchback,15406.0,,Automatic,Electric,,,28
150,Toyota Corolla,Toyota Corolla Hatchback,1.8 VVT-i Hybrid GR Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202304216530190,21850,4.5 (95 reviews) doncaster (28 miles),2020,Hatchback,37565.0,1.8L,Automatic,Petrol Hybrid,,,28
3007,Volvo XC40,Volvo Xc40,2.0 B4P R DESIGN Pro 5dr AWD Auto,https://www.autotrader.co.uk/car-details/202303085015068,36200,4.9 (164 reviews) doncaster (28 miles),2020,SUV,10787.0,2.0L,Automatic,Petrol Hybrid,194.0,,28
4428,Vauxhall Astra,Vauxhall Astra,1.2 Turbo 130 Ultimate 5dr Auto,https://www.autotrader.co.uk/car-details/202301253609619,26988,4.5 (421 reviews) doncaster (28 miles),2022,Hatchback,8000.0,1.2L,Automatic,Petrol,,,28
3586,Volvo XC40,Volvo XC40,"T3 Inscription Auto ( Leather, Rear Camera, Cruise ) 1.5 5dr",https://www.autotrader.co.uk/car-details/202305067073513,31690,4.6 (464 reviews) doncaster (28 miles),2021,SUV,12005.0,1.5L,Automatic,Petrol,161.0,2.0,28
3012,Volvo XC40,Volvo XC40,"T3 Inscription Manual ( Rear Camera, Versatility & Climate Packs ) 1.5 5dr",https://www.autotrader.co.uk/car-details/202304256655659,27290,4.6 (464 reviews) doncaster (28 miles),2020,SUV,31344.0,1.5L,Manual,Petrol,161.0,,28
2307,Kia Niro,KIA E-Niro Electric Estate,4 PLUS 5DR Automatic,https://www.autotrader.co.uk/car-details/202212302848310,30494,4.4 (5 reviews) rochdale (28 miles),2021,SUV,6125.0,,Automatic,Electric,201.0,,28
2014,Kia Niro,KIA Niro Hybrid Electric Estate,1.6 4 5DR Semi Automatic,https://www.autotrader.co.uk/car-details/202303014770234,25294,4.4 (5 reviews) rochdale (28 miles),2020,SUV,13332.0,1.6L,Automatic,Petrol Hybrid,139.0,,28
2303,Kia Niro,KIA E-Niro Electric Estate,3 5DR Automatic,https://www.autotrader.co.uk/car-details/202301143247610,24994,4.4 (5 reviews) rochdale (28 miles),2021,SUV,26772.0,,Automatic,Electric,201.0,,28
1989,Kia Niro,KIA Niro,1.6 GDi Hybrid 2 5dr DCT Estate,https://www.autotrader.co.uk/car-details/202302214507392,20495,4.3 (1794 reviews) rotherham (28 miles),2020,SUV,12331.0,1.6L,Automatic,Petrol Hybrid,,,28
1845,Honda Civic,Honda Civic Type R,2.0 VTEC Turbo Type R 5dr Petrol Hatchback,https://www.autotrader.co.uk/car-details/202303085012836,49995,4.8 (2005 reviews) doncaster (28 miles),2023,Hatchback,1365.0,2.0L,Manual,Petrol,,,28
3194,Volvo XC40,Volvo XC40,"T4 FWD Inscription (Park camera,Lane depart alert,Nav,Cruise) 2.0 5dr",https://www.autotrader.co.uk/car-details/202304076060703,31290,4.6 (464 reviews) doncaster (28 miles),2020,SUV,14662.0,2.0L,Automatic,Petrol,188.0,,28
3191,Volvo XC40,Volvo XC40,"T3 R-Design (Lane depart alert,Nav,Cruise,Park assist) 1.5 5dr",https://www.autotrader.co.uk/car-details/202304266679715,26995,4.6 (464 reviews) doncaster (28 miles),2020,SUV,27994.0,1.5L,Manual,Petrol,161.0,,28
2669,Kia Niro,KIA Niro Hybrid Electric Estate,1.6 2 5DR Semi Automatic,https://www.autotrader.co.uk/car-details/202305137330721,23994,4.4 (5 reviews) rochdale (28 miles),2022,SUV,9828.0,1.6L,Automatic,Petrol Hybrid,139.0,,28
1964,Kia Niro,KIA Niro Hybrid Electric Estate,1.6 3 PHEV 5DR Semi Automatic,https://www.autotrader.co.uk/car-details/202303024817919,23294,4.4 (5 reviews) rochdale (28 miles),2020,SUV,26513.0,1.6L,Automatic,Petrol Plug-in Hybrid,139.0,,28
795,Toyota Corolla,Toyota Corolla Touring Sport,2.0 VVT-i Hybrid Trek 5dr CVT,https://www.autotrader.co.uk/car-details/202304216530188,28645,4.5 (95 reviews) doncaster (28 miles),2022,Estate,8505.0,2.0L,Automatic,Petrol Hybrid,,,28
3401,Volvo XC40,Volvo XC40,"B4 R-Design Pro (Lane depart alert,Nav,Cruise) 2.0 5dr",https://www.autotrader.co.uk/car-details/202304256635909,33995,4.6 (464 reviews) doncaster (28 miles),2021,SUV,7871.0,2.0L,Automatic,Petrol Hybrid,194.0,,28
2015,Kia Niro,KIA Niro Hybrid Electric Estate,1.6 3 PHEV 5DR Semi Automatic,https://www.autotrader.co.uk/car-details/202303024817919,23294,4.4 (5 reviews) rochdale (28 miles),2020,SUV,26513.0,1.6L,Automatic,Petrol Plug-in Hybrid,139.0,,28
881,Toyota Corolla,Toyota Corolla,1.8 VVT-h Icon Tech Touring Sports CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202305157410329,23995,rochdale (28 miles),2022,Estate,6960.0,1.8L,Automatic,Petrol Hybrid,,,28
792,Toyota Corolla,Toyota Corolla Hatchback,1.8 VVT-i Hybrid Design 5dr CVT,https://www.autotrader.co.uk/car-details/202303315832114,23790,4.5 (95 reviews) doncaster (28 miles),2022,Hatchback,9765.0,1.8L,Automatic,Petrol Hybrid,,,28
3425,Volvo XC40,Volvo XC40,"T4 Recharge Inscription (Climate,Lighting,Versatility Pack) 1.5 5dr",https://www.autotrader.co.uk/car-details/202304076060697,34990,4.6 (464 reviews) doncaster (28 miles),2021,SUV,13145.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,28
1963,Kia Niro,KIA Niro Hybrid Electric Estate,1.6 4 5DR Semi Automatic,https://www.autotrader.co.uk/car-details/202303014770234,25294,4.4 (5 reviews) rochdale (28 miles),2020,SUV,13332.0,1.6L,Automatic,Petrol Hybrid,139.0,,28
143,Toyota Corolla,Toyota Corolla,2.0 VVT-i Hybrid Excel 5dr CVT,https://www.autotrader.co.uk/car-details/202305167436622,22995,4.7 (215 reviews) doncaster (28 miles),2020,Hatchback,46594.0,2.0L,Automatic,Petrol Hybrid,,,28
568,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid Icon Tech 5dr CVT,https://www.autotrader.co.uk/car-details/202305157380324,22490,5.0 (1302 reviews) Collect from Burnley (28 miles),2021,Hatchback,11202.0,1.8L,Automatic,Petrol Hybrid,,,28
613,Toyota Corolla,Toyota Corolla Hatchback,2.0 VVT-i Hybrid Excel 5dr CVT,https://www.autotrader.co.uk/car-details/202304056001389,24650,4.5 (95 reviews) doncaster (28 miles),2021,Hatchback,11060.0,2.0L,Automatic,Petrol Hybrid,,,28
2504,Kia Niro,KIA Niro Hybrid Electric Estate,1.6 3 PHEV 5DR Semi Automatic,https://www.autotrader.co.uk/car-details/202305117243628,34994,4.4 (5 reviews) rochdale (28 miles),2022,SUV,25.0,1.6L,Automatic,Petrol Plug-in Hybrid,180.0,,28
2654,Kia Niro,KIA Niro Hybrid Electric Estate,1.6 3 PHEV 5DR Semi Automatic,https://www.autotrader.co.uk/car-details/202305117255314,29494,4.4 (5 reviews) rochdale (28 miles),2022,SUV,652.0,1.6L,Automatic,Petrol Plug-in Hybrid,139.0,,28
3926,Volvo XC40,Volvo XC40,"Recharge Plus, T4 plug-in hybrid, Electric/Petrol, Dark 1.5 5dr",https://www.autotrader.co.uk/car-details/202305036956860,38390,4.6 (464 reviews) doncaster (28 miles),2022,SUV,3077.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,28
